1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3,1028.3
1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4
1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.5,1028.4,1028.5,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.5,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.5,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4,1028.4
1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5
1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.6,1028.5,1028.5,1028.6,1028.5,1028.5,1028.5,1028.6,1028.6,1028.6,1028.6,1028.5,1028.6,1028.6,1028.5,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.5,1028.6,1028.5,1028.6,1028.6,1028.6,1028.5,1028.5,1028.6,1028.6,1028.5,1028.5,1028.5,1028.5,1028.5,1028.5,1028.6,1028.5,1028.6,1028.6,1028.5,1028.5,1028.5,1028.6,1028.5,1028.5,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6
1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6,1028.6
1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7
1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.8,1028.7,1028.8,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.8,1028.8,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.7,1028.8,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7,1028.7
1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8
1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.8,1028.9,1028.8,1028.8,1028.9,1028.9,1028.8,1028.8,1028.9,1028.9,1028.9,1028.9,1028.8,1028.9,1028.9,1028.8,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.8,1028.8,1028.9,1028.9,1028.8,1028.8,1028.9,1028.9,1028.8,1028.9,1028.9,1028.9,1028.9,1028.9,1028.8,1028.8,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9
1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1029,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1029,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9,1028.9
1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029
1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029.1,1029,1029.1,1029,1029,1029,1029.1,1029,1029,1029.1,1029.1,1029,1029,1029,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029,1029.1,1029,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029,1029.1,1029,1029.1,1029,1029.1,1029,1029,1029,1029,1029,1029,1029.1,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029,1029.1,1029,1029,1029,1029,1029,1029
1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.2,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1
1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.1,1029.2,1029.1,1029.1,1029.2,1029.2,1029.2,1029.1,1029.2,1029.2,1029.2,1029.2,1029.1,1029.2,1029.2,1029.1,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.1,1029.2,1029.2,1029.1,1029.1,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.1,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2
1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.3,1029.2,1029.3,1029.2,1029.2,1029.2,1029.3,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.3,1029.2,1029.3,1029.2,1029.3,1029.3,1029.2,1029.3,1029.2,1029.2,1029.2,1029.2,1029.3,1029.2,1029.3,1029.3,1029.3,1029.3,1029.2,1029.3,1029.3,1029.3,1029.3,1029.2,1029.3,1029.3,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2,1029.2
1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3
1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.3,1029.4,1029.4,1029.3,1029.3,1029.4,1029.4,1029.4,1029.3,1029.3,1029.4,1029.4,1029.3,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.3,1029.4,1029.3,1029.3,1029.4,1029.4,1029.3,1029.3,1029.4,1029.4,1029.3,1029.4,1029.3,1029.3,1029.3,1029.4,1029.3,1029.3,1029.4,1029.4,1029.3,1029.3,1029.4,1029.3,1029.4,1029.3,1029.4,1029.4,1029.4
1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.5,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.5,1029.4,1029.5,1029.4,1029.5,1029.4,1029.4,1029.5,1029.4,1029.5,1029.4,1029.4,1029.5,1029.4,1029.4,1029.5,1029.5,1029.5,1029.4,1029.5,1029.5,1029.5,1029.5,1029.4,1029.5,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4,1029.4
1029.4,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5
1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.6,1029.5,1029.5,1029.5,1029.6,1029.6,1029.6,1029.5,1029.5,1029.6,1029.6,1029.5,1029.5,1029.6,1029.5,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.6,1029.6,1029.5,1029.5,1029.5,1029.6,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.5,1029.6,1029.6,1029.5,1029.5,1029.6,1029.5,1029.6,1029.5,1029.6,1029.5,1029.6
1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.7,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.7,1029.6,1029.6,1029.6,1029.6,1029.7,1029.6,1029.6,1029.7,1029.6,1029.6,1029.6,1029.6,1029.7,1029.6,1029.7,1029.7,1029.7,1029.6,1029.6,1029.7,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6,1029.6
